StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
IN,Indianapolis,1836003-18097357000,1836003,18097357000,41.1,39.74623815,-86.14477237,63
IN,Indianapolis,1836003-18097330806,1836003,18097330806,45.9,39.83100493,-86.01677506,34
IN,Indianapolis,1836003-18097320901,1836003,18097320901,31.1,39.88405267,-86.17589765,13
IN,Indianapolis,1836003-18097356400,1836003,18097356400,41.2,39.7650591,-86.18686485,35
IN,Evansville,1822000-18163001500,1822000,18163001500,45.3,37.96697497,-87.54995669,59
IN,Fort Wayne,1825000-18003010304,1825000,18003010304,28.6,41.18667709,-85.12075687,12
IN,Lafayette,1840788-18157001501,1840788,18157001501,30.9,40.38691045,-86.9123094,30
IN,Fort Wayne,1825000-18003011603,1825000,18003011603,27.4,41.05274671,-85.25727772,11
IN,Gary,1827000-18089011600,1827000,18089011600,46.9,41.58464643,-87.32568519,52
IN,South Bend,1871000-18141000200,1871000,18141000200,43.4,41.70042302,-86.28348653,14
IN,Carmel,1810342-18057111007,1810342,18057111007,29.7,39.96824835,-86.12056276,59
IN,Fishers,1823278-18057110808,1823278,18057110808,27.2,39.96397971,-85.9480421,17
IN,Indianapolis,1836003-18097360602,1836003,18097360602,33.2,39.78464823,-86.03578061,40
IN,Fort Wayne,1825000-18003010807,1825000,18003010807,29.1,41.14976963,-85.07214321,30
IN,Indianapolis,1836003-18097310311,1836003,18097310311,36.9,39.83874908,-86.22515767,12
IN,Indianapolis,1836003-18097370301,1836003,18097370301,30,39.6540806,-86.29095527,3
IN,Carmel,1810342-18057110904,1810342,18057110904,26.1,39.99346357,-86.10584711,7
IN,Gary,1827000-18089041200,1827000,18089041200,37.8,41.56000458,-87.38402212,0
IN,Indianapolis,1836003-18097350700,1836003,18097350700,50.3,39.81445964,-86.10972439,19
IN,Fort Wayne,1825000-18003011608,1825000,18003011608,26.3,41.06646068,-85.28675254,4
IN,Muncie,1851876-18035000400,1851876,18035000400,43.4,40.18271339,-85.38795965,59
IN,Muncie,1851876-18035001500,1851876,18035001500,36.5,40.17089923,-85.37440816,49
IN,Indianapolis,1836003-18097340108,1836003,18097340108,43,39.81607189,-86.27297134,53
IN,Indianapolis,1836003-18097358000,1836003,18097358000,36.4,39.73576014,-86.16811164,13
IN,Evansville,1822000-18163010100,1822000,18163010100,32,37.98795184,-87.47097177,46
IN,Indianapolis,1836003-18097320203,1836003,18097320203,28.6,39.92347812,-86.12995198,11
IN,Indianapolis,1836003-18097380600,1836003,18097380600,34.9,39.70031208,-86.15801204,40
IN,Indianapolis,1836003-18097342400,1836003,18097342400,36.7,39.73822931,-86.21668958,5
IN,Hammond,1831000-18089021000,1831000,18089021000,38.1,41.60286046,-87.45139695,14
IN,Indianapolis,1836003-18097330500,1836003,18097330500,41,39.84799366,-86.06835703,15
IN,Indianapolis,1836003-18097370201,1836003,18097370201,32.4,39.70446622,-86.25540691,4
IN,Indianapolis,1836003-18097360800,1836003,18097360800,36.8,39.79068768,-86.05631637,27
IN,Gary,1827000-18089011700,1827000,18089011700,47.2,41.58657322,-87.33655567,72
IN,Evansville,1822000-18163003600,1822000,18163003600,36.6,37.94343543,-87.51223015,15
IN,Evansville,1822000-18163000300,1822000,18163000300,29.4,37.97743473,-87.53057551,69
IN,Fort Wayne,1825000-18003010706,1825000,18003010706,29.6,41.14803888,-85.15058756,13
IN,Evansville,1822000-18163003701,1822000,18163003701,31.6,37.96955541,-87.50186178,49
IN,Indianapolis,1836003-18097342300,1836003,18097342300,38.9,39.73150519,-86.23782398,14
IN,Indianapolis,1836003-18097331000,1836003,18097331000,46,39.83292078,-86.0743439,38
IN,Indianapolis,1836003-18097340902,1836003,18097340902,37.6,39.78718883,-86.26654045,12
IN,Indianapolis,1836003-18097321002,1836003,18097321002,32.3,39.83755454,-86.20279908,9
IN,Muncie,1851876-18035000500,1851876,18035000500,36.5,40.17895065,-85.41776019,29
IN,Indianapolis,1836003-18097361100,1836003,18097361100,31.8,39.77137493,-86.07388238,83
IN,Indianapolis,1836003-18097354900,1836003,18097354900,46.4,39.77802448,-86.10472446,56
IN,Evansville,1822000-18163000400,1822000,18163000400,27.8,37.97339201,-87.52014675,54
IN,Indianapolis,1836003-18097310306,1836003,18097310306,45.3,39.83124338,-86.25255968,57
IN,Muncie,1851876-18035000904,1851876,18035000904,28.3,40.20742438,-85.4288703,13
IN,Indianapolis,1836003-18097354400,1836003,18097354400,31.6,39.77419965,-86.13709225,78
IN,Indianapolis,1836003-18097360601,1836003,18097360601,31.2,39.78410065,-86.01745549,35
IN,South Bend,1871000-18141011900,1871000,18141011900,26.8,41.603078,-86.25470997,10
IN,Fort Wayne,1825000-18003000701,1825000,18003000701,35.2,41.09518969,-85.14798881,69
IN,Fort Wayne,1825000-18003002100,1825000,18003002100,42.8,41.06508349,-85.15634309,70
IN,Indianapolis,1836003-18097390403,1836003,18097390403,27.3,39.66668866,-86.03156604,15
IN,Carmel,1810342-18057111006,1810342,18057111006,28.1,39.95068012,-86.13377544,33
IN,Lafayette,1840788-18157010800,1840788,18157010800,22.3,40.41584037,-86.82866341,55
IN,Indianapolis,1836003-18097322400,1836003,18097322400,36.6,39.84393427,-86.13096991,45
IN,Bloomington,1805860-18105000402,1805860,18105000402,27.5,39.14474138,-86.55563751,4
IN,Evansville,1822000-18163002100,1822000,18163002100,38.7,37.98086993,-87.55176785,48
IN,Lafayette,1840788-18157000400,1840788,18157000400,34.2,40.42629416,-86.88532753,66
IN,Indianapolis,1836003-18097340700,1836003,18097340700,42,39.80063492,-86.22356093,6
