StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
NC,Jacksonville,3734200-37133002100,3734200,37133002100,29.8,34.77607798,-77.37792072,11
NC,Charlotte,3712000-37119005912,3712000,37119005912,28.4,35.16956508,-80.94546848,9
NC,High Point,3731400-37081014501,3731400,37081014501,37.3,35.92582466,-80.00939241,12
NC,Raleigh,3755000-37183054013,3755000,37183054013,24,35.91685242,-78.57233163,10
NC,Charlotte,3712000-37119005909,3712000,37119005909,27.2,35.13918035,-80.98674669,12
NC,Winston-Salem,3775000-37067003500,3775000,37067003500,38.3,36.03616229,-80.21769341,0
NC,Raleigh,3755000-37183051600,3755000,37183051600,20.7,35.80694009,-78.65935235,37
NC,High Point,3731400-37081016410,3731400,37081016410,32.4,35.97007036,-79.94541065,7
NC,Greensboro,3728000-37081010500,3728000,37081010500,25.9,36.08130554,-79.81848381,44
NC,Charlotte,3712000-37119005840,3712000,37119005840,21.4,35.05971641,-80.83471902,7
NC,Durham,3719000-37063001301,3719000,37063001301,44.1,35.98021484,-78.89925136,65
NC,Winston-Salem,3775000-37067002502,3775000,37067002502,23.3,36.0994104,-80.29910061,8
NC,Raleigh,3755000-37183050500,3755000,37183050500,29.2,35.79726171,-78.62036262,47
NC,Wilmington,3774440-37129010400,3774440,37129010400,23.9,34.22939918,-77.91190934,31
NC,Charlotte,3712000-37119005612,3712000,37119005612,29.8,35.29766133,-80.71534388,0
NC,Charlotte,3712000-37119002003,3712000,37119002003,24.4,35.15591818,-80.76376998,5
NC,Greensboro,3728000-37081010702,3728000,37081010702,22.8,36.06878401,-79.80643616,83
NC,Wilmington,3774440-37129011902,3774440,37129011902,26.8,34.21471461,-77.86286683,33
NC,High Point,3731400-37081016306,3731400,37081016306,27.9,36.01434597,-79.96873785,10
NC,Raleigh,3755000-37183052506,3755000,37183052506,20.5,35.8545203,-78.68999353,18
NC,Fayetteville,3722920-37051001800,3722920,37051001800,33.7,35.03526146,-78.94126114,34
NC,Durham,3719000-37063000900,3719000,37063000900,44,35.99995701,-78.88602849,49
NC,Charlotte,3712000-37119001509,3712000,37119001509,40.3,35.25812553,-80.75997249,15
NC,Asheville,3702140-37021000800,3702140,37021000800,25.2,35.58075032,-82.53693546,25
NC,Winston-Salem,3775000-37067002901,3775000,37067002901,34.4,36.17772446,-80.24127083,1
NC,Raleigh,3755000-37183053709,3755000,37183053709,22.9,35.86738043,-78.72893356,18
NC,Charlotte,3712000-37119005619,3712000,37119005619,29.7,35.2491646,-80.67140044,0
NC,High Point,3731400-37081016203,3731400,37081016203,25.6,36.04983798,-80.0218681,0
NC,Charlotte,3712000-37119003106,3712000,37119003106,26.6,35.14448522,-80.86970271,3
NC,Charlotte,3712000-37119001504,3712000,37119001504,36.4,35.24299065,-80.7606274,28
NC,Fayetteville,3722920-37051002402,3722920,37051002402,37.7,35.10913858,-78.91492295,3
NC,Raleigh,3755000-37183052001,3755000,37183052001,37.7,35.77956153,-78.59144639,16
NC,Greenville,3728080-37147000100,3728080,37147000100,30.2,35.6059645,-77.37264295,82
NC,Raleigh,3755000-37183051000,3755000,37183051000,25.9,35.77723216,-78.65195566,79
NC,Charlotte,3712000-37119005845,3712000,37119005845,19.5,35.05303842,-80.78521826,6
NC,Charlotte,3712000-37119005508,3712000,37119005508,25,35.34701656,-80.82217887,7
NC,Raleigh,3755000-37183053712,3755000,37183053712,22.9,35.89648885,-78.69110761,31
NC,Concord,3714100-37025042101,3714100,37025042101,39.8,35.39498098,-80.58251048,22
NC,Jacksonville,3734200-37133000600,3734200,37133000600,19.3,34.66561482,-77.33773232,24
NC,Charlotte,3712000-37119003805,3712000,37119003805,17,35.179455,-80.91259518,11
NC,Gastonia,3725580-37071033100,3725580,37071033100,37.4,35.25040722,-81.22517294,15
NC,Charlotte,3712000-37119002600,3712000,37119002600,24.8,35.2100742,-80.83161378,84
NC,Charlotte,3712000-37119005514,3712000,37119005514,23.8,35.33529579,-80.78361451,33
NC,Winston-Salem,3775000-37067003310,3775000,37067003310,34.8,36.0767789,-80.15048341,0
NC,Charlotte,3712000-37119002701,3712000,37119002701,20.4,35.20047052,-80.83091342,69
