StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon,Walk Score
OH,Cleveland,3916000-39035111202,3916000,39035111202,45.5,1444,41.5358210172,-81.6405378134,22
OH,Dayton,3921000-39113090304,3921000,39113090304,36.7,3194,39.8187622327,-84.1141021678,9
OH,Canton,3912000-39151700700,3912000,39151700700,29.7,6956,40.8295121443,-81.3797820389,46
OH,Cleveland,3916000-39035112100,3916000,39035112100,52.0,1762,41.5166370278,-81.6435700358,64
OH,Toledo,3977000-39095004503,3977000,39095004503,34.9,2587,41.59353325,-83.6185435494,38
OH,Columbus,3918000-39049009210,3918000,39049009210,39.5,2771,39.9826793641,-82.8542996383,34
OH,Columbus,3918000-39049008330,3918000,39049008330,38.1,107,39.9384801903,-83.0470046927,31
OH,Cincinnati,3915000-39061027100,3915000,39061027100,44.7,4216,39.1912037112,-84.4662609234,50
OH,Dayton,3921000-39113003900,3921000,39113003900,54.7,2373,39.7545401324,-84.2434640258,39
OH,Toledo,3977000-39095006700,3977000,39095006700,43.2,1673,41.6461567182,-83.6046055963,36
OH,Cleveland,3916000-39035124500,3916000,39035124500,34.2,3456,41.4270402659,-81.8034398878,28
OH,Akron,3901000-39153508000,3901000,39153508000,26.7,4417,41.1486480658,-81.5601940826,4
OH,Canton,3912000-39151712400,3912000,39151712400,36.6,1719,40.8327256119,-81.316532822,20
OH,Columbus,3918000-39049008811,3918000,39049008811,39.4,1873,39.9079966187,-82.9760171482,14
OH,Cincinnati,3915000-39061002700,3915000,39061002700,32.7,1513,39.1261803714,-84.5292243099,56
OH,Toledo,3977000-39095003200,3977000,39095003200,58.5,1412,41.6497909095,-83.5792454829,61
OH,Toledo,3977000-39095004600,3977000,39095004600,42.8,2478,41.6715884402,-83.4838952309,4
OH,Toledo,3977000-39095005300,3977000,39095005300,44.6,2082,41.6252405233,-83.5107679326,35
OH,Cincinnati,3915000-39061001000,3915000,39061001000,35.9,1437,39.1101068257,-84.5128217989,99
OH,Columbus,3918000-39049007722,3918000,39049007722,39.5,1536,40.0462874575,-82.969332175,45
OH,Cincinnati,3915000-39061007900,3915000,39061007900,37.2,1372,39.1709925183,-84.548880767,41
OH,Cincinnati,3915000-39061007800,3915000,39061007800,34.5,2615,39.1612217191,-84.5450210957,87
OH,Youngstown,3988000-39099804200,3988000,39099804200,37.2,2200,41.1297796424,-80.6538489253,33
OH,Columbus,3918000-39049007710,3918000,39049007710,43.0,3669,40.0368372311,-82.9694544781,66
OH,Cleveland,3916000-39035103400,3916000,39035103400,39.9,2770,41.4801998888,-81.7260204227,75
OH,Toledo,3977000-39095006100,3977000,39095006100,32.6,3180,41.6992699083,-83.6085747416,41
OH,Cleveland,3916000-39035120200,3916000,39035120200,53.3,2296,41.4756356534,-81.6168538097,48
OH,Cleveland,3916000-39035115700,3916000,39035115700,46.1,1416,41.4442750678,-81.6445819828,59
OH,Dayton,3921000-39113070201,3921000,39113070201,51.6,396,39.7605587396,-84.2840777168,4
OH,Canton,3912000-39151700800,3912000,39151700800,39.7,3797,40.8151563651,-81.3881797858,59
OH,Cleveland,3916000-39035102700,3916000,39035102700,44.0,4553,41.467656062,-81.7274020402,59
OH,Columbus,3918000-39049006392,3918000,39049006392,25.4,3445,40.104695724,-83.0454390047,10
OH,Columbus,3918000-39049000600,3918000,39049000600,28.6,3780,40.0157610215,-83.0055040506,89
OH,Cincinnati,3915000-39061009200,3915000,39061009200,41.6,4003,39.120694832,-84.5619747203,16
OH,Columbus,3918000-39049008822,3918000,39049008822,38.5,3948,39.8869539822,-82.9994989277,68
OH,Columbus,3918000-39049008322,3918000,39049008322,38.5,4374,39.9343195266,-83.0638956306,43
OH,Cleveland,3916000-39035115900,3916000,39035115900,42.0,3671,41.438194699,-81.6243307629,42
OH,Dayton,3921000-39113004600,3921000,39113004600,52.8,1500,39.7428285717,-84.2551343813,25
OH,Columbus,3918000-39049004300,3918000,39049004300,28.2,5610,39.9723229392,-83.0516735199,35
OH,Canton,3912000-39151711700,3912000,39151711700,32.5,3913,40.8407308247,-81.3844350824,56
OH,Toledo,3977000-39095003700,3977000,39095003700,47.6,1409,41.6459429927,-83.547831979,49
OH,Akron,3901000-39153507400,3901000,39153507400,41.9,1062,41.096062098,-81.5246592858,28
OH,Columbus,3918000-39049006944,3918000,39049006944,32.3,4106,40.1012135395,-82.962808655,22
OH,Cleveland,3916000-39035109301,3916000,39035109301,53.7,1873,41.4947665388,-81.670052407,65
OH,Columbus,3918000-39049007520,3918000,39049007520,50.9,2258,40.0180872695,-82.9446985595,14
OH,Cincinnati,3915000-39061006900,3915000,39061006900,45.8,2822,39.1480828878,-84.5051869827,31
OH,Columbus,3918000-39049003700,3918000,39049003700,42.7,3303,39.962625482,-82.9543653999,54
OH,Cleveland,3916000-39035117201,3916000,39035117201,50.7,3352,41.5804072177,-81.5695431014,65
OH,Columbus,3918000-39049009337,3918000,39049009337,44.8,3857,39.9241694444,-82.9069536455,29
OH,Youngstown,3988000-39099802900,3988000,39099802900,41.1,2486,41.1050853125,-80.6963612375,58
OH,Dayton,3921000-39113090303,3921000,39113090303,34.2,2862,39.8310492323,-84.1016429359,3
OH,Youngstown,3988000-39099801700,3988000,39099801700,48.8,1257,41.082990431,-80.6515197285,34
OH,Cleveland,3916000-39035109801,3916000,39035109801,55.4,1884,41.4874245779,-81.6552833486,60
OH,Cleveland,3916000-39035196500,3916000,39035196500,50.3,1671,41.496784004,-81.6348093382,72
OH,Dayton,3921000-39113080500,3921000,39113080500,44.1,1983,39.8232133166,-84.2107610617,12
OH,Dayton,3921000-39113070300,3921000,39113070300,55.3,551,39.7722039672,-84.2767829528,0
OH,Columbus,3918000-39049001810,3918000,39049001810,25.2,4434,39.992208564,-83.0116135757,87
OH,Cleveland,3916000-39035103800,3916000,39035103800,40.5,1993,41.4743213878,-81.7114876633,64
OH,Cleveland,3916000-39035119401,3916000,39035119401,39.4,2133,41.4890904655,-81.5983318621,84
OH,Toledo,3977000-39095002000,3977000,39095002000,44.8,1973,41.6689553984,-83.5076801128,36
OH,Columbus,3918000-39049003000,3918000,39049003000,31.1,3105,39.9709134709,-82.9942879137,64
OH,Cleveland,3916000-39035109701,3916000,39035109701,49.2,2212,41.4891688044,-81.6632021318,62
OH,Akron,3901000-39153502300,3901000,39153502300,37.0,5273,41.082991521,-81.4760965067,26
OH,Dayton,3921000-39113001501,3921000,39113001501,44.8,3866,39.7598871415,-84.1894470468,92
OH,Toledo,3977000-39095010400,3977000,39095010400,25.7,3981,41.6580314485,-83.6150458888,54
OH,Cincinnati,3915000-39061027000,3915000,39061027000,50.3,3518,39.1376234106,-84.4947984045,50
OH,Columbus,3918000-39049001400,3918000,39049001400,50.8,1543,39.9952119196,-82.9871072618,57
OH,Akron,3901000-39153502101,3901000,39153502101,35.4,3001,41.1080465714,-81.5000126655,37
OH,Columbus,3918000-39049007512,3918000,39049007512,46.4,4053,40.0056314795,-82.9447548422,26
OH,Toledo,3977000-39095004800,3977000,39095004800,45.5,3467,41.6435801152,-83.5244735974,72
OH,Canton,3912000-39151701700,3912000,39151701700,42.1,3231,40.8050167473,-81.3830136179,76
OH,Cleveland,3916000-39035118400,3916000,39035118400,47.8,1772,41.5265335581,-81.6019883606,53
OH,Akron,3901000-39153503500,3901000,39153503500,44.8,3739,41.0493532602,-81.4838908858,43
OH,Cincinnati,3915000-39061005000,3915000,39061005000,21.9,4756,39.1414637472,-84.4452772664,90
OH,Cincinnati,3915000-39061024200,3915000,39061024200,35.6,387,39.1650549585,-84.3872928941,44
OH,Columbus,3918000-39049005700,3918000,39049005700,27.1,3629,39.9458903065,-82.9991982794,93
OH,Columbus,3918000-39049000920,3918000,39049000920,48.3,2069,40.0163005764,-82.962752876,60
OH,Cincinnati,3915000-39061009600,3915000,39061009600,35.9,4456,39.1012452598,-84.567686193,37
OH,Toledo,3977000-39095005503,3977000,39095005503,35.7,2217,41.7067724776,-83.4936940048,37
OH,Columbus,3918000-39049006100,3918000,39049006100,43.1,2398,39.9255084545,-82.990575826,66
OH,Columbus,3918000-39049005810,3918000,39049005810,27.8,2548,39.9378937154,-82.9913901592,87
OH,Toledo,3977000-39095002500,3977000,39095002500,54.7,2195,41.6582675808,-83.5757379852,62
OH,Cleveland,3916000-39035115800,3916000,39035115800,45.9,3226,41.4471264786,-81.6331989762,50
OH,Columbus,3918000-39049009325,3918000,39049009325,46.4,4598,39.9274699033,-82.8827282771,46
OH,Akron,3901000-39153507102,3901000,39153507102,28.4,2780,41.1149241741,-81.5968992025,31
OH,Cleveland,3916000-39035101501,3916000,39035101501,40.6,2194,41.4740922475,-81.7564526211,61
OH,Toledo,3977000-39095005200,3977000,39095005200,40.5,3475,41.622422954,-83.5337503403,28
OH,Akron,3901000-39153507300,3901000,39153507300,28.8,3314,41.0993343958,-81.5386252605,72
OH,Dayton,3921000-39113000400,3921000,39113000400,53.0,4263,39.7777700258,-84.2401966879,29
OH,Canton,3912000-39151702500,3912000,39151702500,40.3,3231,40.7787773461,-81.4016710252,18
OH,Cincinnati,3915000-39061026600,3915000,39061026600,30.6,1518,39.114856841,-84.4570218871,14
OH,Columbus,3918000-39049009334,3918000,39049009334,41.9,2810,39.9370611569,-82.9007817756,26
OH,Columbus,3918000-39049007202,3918000,39049007202,32.7,2846,40.0687184381,-82.8980212229,10
OH,Akron,3901000-39153505800,3901000,39153505800,35.6,4872,41.0307763881,-81.5603211029,25
OH,Columbus,3918000-39049008142,3918000,39049008142,28.5,6527,39.9729211358,-83.1395949049,9
OH,Cincinnati,3915000-39061009700,3915000,39061009700,41.4,4842,39.1098551962,-84.58358193,61
OH,Columbus,3918000-39049002730,3918000,39049002730,44.8,2104,39.9708870174,-82.9101720723,64
OH,Cleveland,3916000-39035119501,3916000,39035119501,35.4,2536,41.4829825363,-81.5884397082,87
OH,Dayton,3921000-39113002600,3921000,39113002600,41.5,5565,39.7471533853,-84.1482181024,66
OH,Cleveland,3916000-39035104400,3916000,39035104400,36.2,1498,41.4739540836,-81.6882137093,48
OH,Youngstown,3988000-39099801200,3988000,39099801200,40.0,1618,41.0703298533,-80.6294970384,36
OH,Columbus,3918000-39049008400,3918000,39049008400,21.0,136,39.9779971867,-83.0567233299,37
OH,Columbus,3918000-39049006393,3918000,39049006393,26.8,5236,40.1320019488,-83.0806967312,30
OH,Cincinnati,3915000-39061004100,3915000,39061004100,35.5,1552,39.1327046537,-84.4696337691,68
OH,Cleveland,3916000-39035120701,3916000,39035120701,49.3,1649,41.4636208373,-81.5925242901,64
OH,Cleveland,3916000-39035116400,3916000,39035116400,49.0,2990,41.5324606253,-81.6208550435,39
OH,Columbus,3918000-39049009450,3918000,39049009450,30.8,2652,39.8642379864,-82.816864422,8
OH,Cincinnati,3915000-39061009300,3915000,39061009300,37.3,2848,39.1113516599,-84.5582974446,57
OH,Dayton,3921000-39113002900,3921000,39113002900,37.7,4062,39.7309132444,-84.1342232305,59
OH,Dayton,3921000-39113000802,3921000,39113000802,51.7,2383,39.7809105263,-84.2149609191,44
OH,Columbus,3918000-39049007047,3918000,39049007047,30.2,3716,40.1188950439,-82.9806837108,50
OH,Cincinnati,3915000-39061010400,3915000,39061010400,28.8,1307,39.0883202775,-84.6429695181,13
OH,Toledo,3977000-39095007301,3977000,39095007301,34.5,4385,41.627097308,-83.6745960451,20
OH,Columbus,3918000-39049008210,3918000,39049008210,40.9,1578,39.963988932,-83.1009226449,20
OH,Cleveland,3916000-39035120400,3916000,39035120400,47.8,2444,41.4636999694,-81.6178541682,31
OH,Columbus,3918000-39049010200,3918000,39049010200,33.4,15575,39.888571457,-82.832127215,9
OH,Columbus,3918000-39049000120,3918000,39049000120,26.1,3162,40.049027236,-83.0189977419,77
OH,Cleveland,3916000-39035106400,3916000,39035106400,32.2,1115,41.4346412364,-81.7138575476,72
OH,Dayton,3921000-39113003402,3921000,39113003402,31.5,3904,39.7406750078,-84.1783223624,78
OH,Cleveland,3916000-39035102102,3916000,39035102102,35.3,2512,41.4517951191,-81.7640973674,62
OH,Cincinnati,3915000-39061008100,3915000,39061008100,41.2,2491,39.1911779344,-84.5317369747,8
OH,Columbus,3918000-39049006822,3918000,39049006822,28.4,1876,40.0732833009,-83.0096994933,46
OH,Cleveland,3916000-39035119702,3916000,39035119702,54.2,2227,41.4754110381,-81.5974177931,65
OH,Cleveland,3916000-39035118700,3916000,39035118700,25.6,3679,41.5115021537,-81.6084362324,86
OH,Columbus,3918000-39049005820,3918000,39049005820,35.1,2230,39.9322037958,-82.990959486,77
OH,Columbus,3918000-39049008241,3918000,39049008241,36.0,1819,39.9775522002,-83.0751921396,14
OH,Akron,3901000-39153532302,3901000,39153532302,25.9,1293,41.1424232163,-81.6011140572,7
OH,Toledo,3977000-39095003300,3977000,39095003300,55.2,1701,41.6505868395,-83.5635324808,64
OH,Columbus,3918000-39049001902,3918000,39049001902,26.3,3312,39.9889336691,-83.0476274015,91
OH,Cincinnati,3915000-39061010202,3915000,39061010202,31.6,2518,39.1427006512,-84.5988762603,21
OH,Dayton,3921000-39113003100,3921000,39113003100,39.3,2703,39.7261367245,-84.1478480064,71
OH,Toledo,3977000-39095010200,3977000,39095010200,38.2,2422,41.6191870351,-83.598940379,36
OH,Columbus,3918000-39049009323,3918000,39049009323,45.7,3232,39.9413730177,-82.8852938434,49
OH,Columbus,3918000-39049005100,3918000,39049005100,48.9,1800,39.9426978208,-83.0158076155,52
OH,Cleveland,3916000-39035102402,3916000,39035102402,40.2,3250,41.4669985031,-81.742902253,69
OH,Toledo,3977000-39095002600,3977000,39095002600,50.7,1345,41.6571213626,-83.563329545,50
OH,Cleveland,3916000-39035102101,3916000,39035102101,39.7,3152,41.4600037213,-81.7634312154,77
OH,Akron,3901000-39153509000,3901000,39153509000,44.3,1802,41.0797942954,-81.4938454196,44
OH,Cleveland,3916000-39035112200,3916000,39035112200,51.9,1341,41.518058514,-81.6298274829,54
OH,Columbus,3918000-39049007494,3918000,39049007494,31.9,1441,40.0502265851,-82.8972513746,10
OH,Columbus,3918000-39049007209,3918000,39049007209,25.6,5457,40.0693754465,-82.8523639699,24
OH,Toledo,3977000-39095007303,3977000,39095007303,46.7,5037,41.6214095853,-83.6457684827,23
OH,Cincinnati,3915000-39061008000,3915000,39061008000,46.8,4787,39.1898685923,-84.5094399423,5
OH,Akron,3901000-39153506800,3901000,39153506800,45.9,2141,41.0694600366,-81.5273693497,59
OH,Youngstown,3988000-39099804100,3988000,39099804100,37.6,1455,41.1214899231,-80.6564717155,47
OH,Cincinnati,3915000-39061004602,3915000,39061004602,27.1,3728,39.0880523696,-84.3862800879,69
OH,Akron,3901000-39153502500,3901000,39153502500,43.1,1184,41.0723939224,-81.483166009,48
OH,Dayton,3921000-39113002400,3921000,39113002400,41.6,2469,39.7593498062,-84.1426211349,42
OH,Cleveland,3916000-39035114700,3916000,39035114700,55.7,240,41.4806948756,-81.6411083597,44
OH,Columbus,3918000-39049009430,3918000,39049009430,35.8,6621,39.901244009,-82.9067219656,2
OH,Toledo,3977000-39095008500,3977000,39095008500,35.8,3899,41.6606743513,-83.6793728552,66
OH,Cincinnati,3915000-39061006300,3915000,39061006300,42.1,3723,39.1772117411,-84.4624265407,59
OH,Akron,3901000-39153504600,3901000,39153504600,40.4,3376,41.053602671,-81.5050115988,47
OH,Canton,3912000-39151700600,3912000,39151700600,35.7,3290,40.8167502245,-81.374732017,62
OH,Youngstown,3988000-39099813700,3988000,39099813700,51.2,3051,41.0928927272,-80.6318493301,20
OH,Columbus,3918000-39049009495,3918000,39049009495,35.1,2327,39.8836273069,-82.9130805351,2
OH,Akron,3901000-39153502600,3901000,39153502600,35.4,3054,41.0687054497,-81.4691981414,56
OH,Cincinnati,3915000-39061006400,3915000,39061006400,46.6,3249,39.1770933803,-84.476584883,65
OH,Canton,3912000-39151711600,3912000,39151711600,32.0,175,40.8111775843,-81.4051097894,59
OH,Akron,3901000-39153506100,3901000,39153506100,34.5,5326,41.1008073448,-81.5749891516,26
OH,Cleveland,3916000-39035105900,3916000,39035105900,34.8,2968,41.425293992,-81.7028966478,57
OH,Columbus,3918000-39049007721,3918000,39049007721,43.3,4563,40.0559957358,-82.9656618848,64
OH,Akron,3901000-39153504700,3901000,39153504700,32.7,4378,41.043278007,-81.5135793232,58
OH,Youngstown,3988000-39099802702,3988000,39099802702,30.8,2854,41.0725477281,-80.6911858859,17
OH,Toledo,3977000-39095004501,3977000,39095004501,35.7,2704,41.611474397,-83.5851366338,38
OH,Cleveland,3916000-39035114300,3916000,39035114300,52.8,1927,41.4784006137,-81.6353001189,48
OH,Cincinnati,3915000-39061010700,3915000,39061010700,30.2,979,39.1232573272,-84.6038860421,73
OH,Columbus,3918000-39049007730,3918000,39049007730,35.8,2925,40.0577013234,-82.9877481799,66
OH,Columbus,3918000-39045032701,3918000,39045032701,33.0,3628,39.9193951638,-82.7958108933,5
OH,Columbus,3918000-39049007511,3918000,39049007511,48.8,1851,40.0061666191,-82.9606359345,38
OH,Cincinnati,3915000-39061009902,3915000,39061009902,34.9,3560,39.1077457888,-84.5969526423,48
OH,Cleveland,3916000-39035121200,3916000,39035121200,50.2,1764,41.4527407826,-81.587812842,55
OH,Columbus,3918000-39049009331,3918000,39049009331,51.3,803,39.9478520488,-82.9012012486,63
OH,Akron,3901000-39153531802,3901000,39153531802,32.7,1056,41.0139707819,-81.5102986532,9
OH,Columbus,3918000-39049009361,3918000,39049009361,33.0,4760,39.9658176094,-82.8503286072,4
OH,Cincinnati,3915000-39061004800,3915000,39061004800,22.6,3225,39.1323721857,-84.4168855552,25
OH,Columbus,3918000-39049009752,3918000,39049009752,31.0,2669,39.9058261762,-83.1106715358,1
OH,Columbus,3918000-39049006931,3918000,39049006931,40.6,6249,40.0820174259,-82.9646064323,67
OH,Akron,3901000-39153503200,3901000,39153503200,45.4,1829,41.0601439628,-81.495563783,37
