StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon,Walk Score
CA,Los Angeles,0644000-06037190902,644000,6037190902,30.2,3960,34.0943950467,-118.31901303,86
CA,Stockton,0675000-06077003305,675000,6077003305,26.2,3704,38.0019053412,-121.307265093,69
CA,Corona,0616350-06065048200,616350,6065048200,24.7,4301,33.888934791,-117.540737279,7
CA,Los Angeles,0644000-06037211122,644000,6037211122,24.8,3075,34.0726793937,-118.289223419,91
CA,San Francisco,0667000-06075010700,667000,6075010700,14.8,5592,37.7985139858,-122.410046646,100
CA,Los Angeles,0644000-06037199110,644000,6037199110,29.0,2710,34.0793616083,-118.197403908,27
CA,Chula Vista,0613392-06073012900,613392,6073012900,25.2,3374,32.6274203123,-117.067603902,60
CA,Long Beach,0643000-06037571800,643000,6037571800,20.4,3190,33.8338498947,-118.197207556,51
CA,Santa Ana,0669000-06059074701,669000,6059074701,28.8,8346,33.7309169673,-117.89551245,54
CA,Fremont,0626000-06001441927,626000,6001441927,13.0,4103,37.5465021171,-121.976577005,80
CA,Los Angeles,0644000-06037267902,644000,6037267902,19.4,3375,34.0475521969,-118.420198157,65
CA,Antioch,0602252-06013355109,602252,6013355109,29.8,6416,37.9762527602,-121.794017649,19
CA,Roseville,0662938-06061022600,662938,6061022600,22.7,4840,38.7796448786,-121.286281979,71
CA,Los Angeles,0644000-06037234200,644000,6037234200,31.1,2376,34.0164074473,-118.331152283,70
CA,Fullerton,0628000-06059011503,628000,6059011503,18.0,1727,33.8793825678,-117.893411571,59
CA,Chino,0613210-06071001704,613210,6071001704,28.0,299,34.0311671054,-117.661876503,40
CA,Irvine,0636770-06059075515,636770,6059075515,16.5,3114,33.6908641043,-117.843954538,37
CA,Fresno,0627000-06019003808,627000,6019003808,25.8,3895,36.767354277,-119.872420655,33
CA,Chico,0613014-06007000901,613014,6007000901,21.7,1745,39.7235271863,-121.781409059,0
CA,El Cajon,0621712-06073016401,621712,6073016401,24.0,3770,32.8124713464,-116.926474748,58
CA,Whittier,0685292-06037501804,685292,6037501804,31.3,2131,33.9698820344,-118.034920842,89
CA,Fremont,0626000-06001441602,626000,6001441602,19.8,6802,37.5569601919,-122.021234401,63
CA,Indio,0636448-06065045606,636448,6065045606,26.6,379,33.6782209662,-116.233831053,22
CA,Oakland,0653000-06001405401,653000,6001405401,23.8,3957,37.796538424,-122.249456214,93
CA,Pomona,0658072-06037402301,658072,6037402301,28.7,5454,34.0680437291,-117.770076906,44
CA,Fresno,0627000-06019001411,627000,6019001411,27.0,4006,36.7431895362,-119.690895629,36
CA,Carson,0611530-06037543306,611530,6037543306,21.8,7214,33.834494386,-118.243090625,50
CA,Santa Clarita,0669088-06037920038,669088,6037920038,27.4,4430,34.4236630613,-118.446966806,46
CA,Redding,0659920-06089010806,659920,6089010806,27.2,2545,40.6301978883,-122.377247946,17
CA,San Diego,0666000-06073004200,666000,6073004200,21.5,5673,32.7293170367,-117.119426043,52
CA,Hemet,0633182-06065043306,633182,6065043306,28.5,4538,33.7332577449,-116.999665666,23
CA,Los Angeles,0644000-06037120105,644000,6037120105,29.4,2812,34.2310706738,-118.446532378,73
CA,Sunnyvale,0677000-06085504805,677000,6085504805,21.5,5294,37.4031482124,-122.003384652,46
CA,Vista,0682996-06073020017,682996,6073020017,24.8,1261,33.1461211773,-117.22525954,31
CA,Long Beach,0643000-06037570303,643000,6037570303,31.8,4247,33.8599429061,-118.191912208,63
CA,Concord,0616000-06013355304,616000,6013355304,25.3,1697,37.9574964046,-121.942185833,26
CA,Oakland,0653000-06001408100,653000,6001408100,20.3,5991,37.785376267,-122.157477586,5
CA,Los Angeles,0644000-06037102107,644000,6037102107,24.9,3851,34.24047302,-118.338008066,0
CA,Lancaster,0640130-06037900201,640130,6037900201,29.6,52,34.6766637357,-118.006656893,0
CA,San Francisco,0667000-06075016200,667000,6075016200,20.0,2541,37.7771580064,-122.42288559,100
CA,Los Angeles,0644000-06037237202,644000,6037237202,33.8,4388,33.9855754724,-118.310155214,76
CA,Los Angeles,0644000-06037106111,644000,6037106111,24.8,4334,34.3188906396,-118.409861394,31
CA,San Francisco,0667000-06075030700,667000,6075030700,17.8,6343,37.7374159734,-122.450210544,60
CA,Pleasanton,0657792-06001450741,657792,6001450741,20.3,4676,37.6601110638,-121.865031872,48
CA,San Diego,0666000-06073010011,666000,6073010011,24.8,3633,32.57951473,-117.054779703,63
CA,San Marcos,0668196-06073020018,668196,6073020018,28.9,7708,33.1499728411,-117.206255376,34
CA,San Diego,0666000-06073007501,666000,6073007501,21.0,4040,32.7519739828,-117.243158974,83
CA,San Diego,0666000-06073008335,666000,6073008335,15.8,10541,32.9686648224,-117.147233069,38
CA,Los Angeles,0644000-06037195901,644000,6037195901,23.9,2235,34.0887786505,-118.282314769,90
CA,Los Angeles,0644000-06037139702,644000,6037139702,19.8,6250,34.1408220516,-118.506248572,0
CA,Los Angeles,0644000-06037137501,644000,6037137501,20.5,4124,34.1649321607,-118.576799049,47
CA,West Covina,0684200-06037406901,684200,6037406901,26.8,806,34.0636601861,-117.96340399,49
CA,Long Beach,0643000-06037576601,643000,6037576601,24.3,4399,33.7662568242,-118.179491276,85
CA,Concord,0616000-06013334001,616000,6013334001,26.5,3749,37.9631631349,-122.001755174,44
CA,Riverside,0662000-06065040902,662000,6065040902,25.5,5040,33.9264836501,-117.508231776,10
CA,San Francisco,0667000-06075010900,667000,6075010900,15.8,4320,37.7980417879,-122.420553067,99
CA,Hawthorne,0632548-06037602509,632548,6037602509,33.7,1630,33.9192168329,-118.334106771,48
CA,Elk Grove,0622020-06067009310,622020,6067009310,25.2,7000,38.3944923259,-121.362031488,30
CA,Los Angeles,0644000-06037239801,644000,6037239801,38.4,3412,33.9660532279,-118.262931756,68
CA,Norwalk,0652526-06037550100,652526,6037550100,25.3,7518,33.9237305438,-118.076062558,64
CA,Stockton,0675000-06077003106,675000,6077003106,25.8,2925,37.9996249571,-121.360784683,24
CA,Oakland,0653000-06001404800,653000,6001404800,23.4,2684,37.805507666,-122.213196181,73
CA,Los Angeles,0644000-06037134904,644000,6037134904,26.7,4338,34.1911257579,-118.580534641,51
CA,Simi Valley,0672016-06111008101,672016,6111008101,22.5,3433,34.2770401325,-118.737178173,74
CA,San Jose,0668000-06085506501,668000,6085506501,27.5,7306,37.2987015663,-121.955862531,60
CA,Pasadena,0656000-06037463200,656000,6037463200,19.8,3403,34.1403973064,-118.089488903,54
CA,Whittier,0685292-06037501700,685292,6037501700,24.1,3695,33.9618209123,-118.01988356,65
CA,San Jose,0668000-06085506606,668000,6085506606,19.5,1078,37.2923236506,-121.973609719,63
CA,Riverside,0662000-06065031300,662000,6065031300,35.8,2651,33.9303687734,-117.405825201,58
CA,Huntington Beach,0636000-06059099508,636000,6059099508,21.7,4500,33.7249161445,-118.048880185,57
CA,Santa Clarita,0669088-06037920044,669088,6037920044,20.7,2686,34.4441227037,-118.516245804,33
CA,San Francisco,0667000-06075032802,667000,6075032802,13.9,4047,37.7524043105,-122.481478843,87
CA,Rialto,0660466-06071003801,660466,6071003801,29.8,4735,34.128422032,-117.364096718,50
CA,Oakland,0653000-06001402200,653000,6001402200,31.1,2385,37.8063512715,-122.296307505,83
CA,Fresno,0627000-06019003803,627000,6019003803,23.4,5111,36.7803243901,-119.894175869,5
CA,Stockton,0675000-06077003208,675000,6077003208,23.0,12082,38.0475686382,-121.337991454,26
CA,Clovis,0614218-06019005607,614218,6019005607,26.9,3993,36.8194375079,-119.718272298,27
CA,Fairfield,0623182-06095252305,623182,6095252305,23.4,4108,38.2350274564,-122.097952781,5
CA,Clovis,0614218-06019005909,614218,6019005909,20.3,4627,36.8105834344,-119.653984399,11
CA,Los Angeles,0644000-06037195600,644000,6037195600,25.0,3340,34.0808254216,-118.265548243,90
CA,Vallejo,0681666-06095250400,681666,6095250400,28.5,3011,38.0951695034,-122.224408522,59
CA,Elk Grove,0622020-06067009630,622020,6067009630,21.4,9389,38.3865578694,-121.44232046,15
CA,South Gate,0673080-06037536103,673080,6037536103,30.1,5516,33.9427499525,-118.18504721,74
CA,Sunnyvale,0677000-06085508204,677000,6085508204,14.7,4194,37.344548103,-122.017878695,34
CA,Fontana,0624680-06071002606,624680,6071002606,28.8,7089,34.042202775,-117.476584834,30
CA,Los Angeles,0644000-06037211910,644000,6037211910,27.0,4657,34.0672077947,-118.298503566,93
CA,Santa Ana,0669000-06059075902,669000,6059075902,22.0,751,33.7745889917,-117.850296241,58
CA,Elk Grove,0622020-06067009619,622020,6067009619,22.4,7824,38.4214988922,-121.471869696,33
CA,West Covina,0684200-06037408005,684200,6037408005,18.9,5088,34.0483733842,-117.895347072,7
CA,Fontana,0624680-06071009202,624680,6071009202,23.6,142,34.1725899312,-117.48009008,0
CA,Citrus Heights,0613588-06067008137,613588,6067008137,26.8,2432,38.6709521064,-121.288510206,51
CA,Los Angeles,0644000-06037211804,644000,6037211804,17.2,3221,34.0671619069,-118.306606729,95
CA,Stockton,0675000-06077003307,675000,6077003307,33.0,4559,38.0131209351,-121.315970139,81
CA,San Bernardino,0665000-06071006302,665000,6071006302,32.8,1266,34.1265589688,-117.261492491,25
CA,Moreno Valley,0649270-06065048902,649270,6065048902,34.6,5957,33.8974317017,-117.221775293,48
CA,Ontario,0653896-06071001806,653896,6071001806,26.1,4760,34.0249243661,-117.63056591,42
CA,San Jose,0668000-06085504002,668000,6085504002,25.1,5875,37.3547086099,-121.834069924,34
CA,Los Angeles,0644000-06037199900,644000,6037199900,30.7,2683,34.0650794539,-118.2115757,83
CA,Los Angeles,0644000-06037104401,644000,6037104401,30.9,3357,34.2670388027,-118.432721629,57
CA,Alhambra,0600884-06037480400,600884,6037480400,17.9,5654,34.1039996898,-118.132169594,76
CA,San Jose,0668000-06085504001,668000,6085504001,24.0,3237,37.3590613502,-121.827836723,68
CA,San Diego,0666000-06073010003,666000,6073010003,24.5,5906,32.5788424652,-117.044093524,52
CA,San Jose,0668000-06085506803,668000,6085506803,20.0,6883,37.242778208,-121.914319487,50
CA,Los Angeles,0644000-06037208401,644000,6037208401,31.3,3770,34.0637659132,-118.269129799,89
CA,San Diego,0666000-06073004501,666000,6073004501,27.7,2875,32.7176320225,-117.13817347,87
CA,San Jose,0668000-06085503327,668000,6085503327,19.5,4624,37.3079839059,-121.788737365,39
CA,San Bernardino,0665000-06071006500,665000,6071006500,34.8,4612,34.1002340832,-117.269435462,25
CA,Los Angeles,0644000-06037134303,644000,6037134303,22.1,5057,34.203504274,-118.613484305,79
CA,Riverside,0662000-06065031001,662000,6065031001,26.3,5622,33.9516686304,-117.409850322,46
CA,Santa Maria,0669196-06083002403,669196,6083002403,34.6,6811,34.9496290113,-120.444753106,75
CA,Concord,0616000-06013338102,616000,6013338102,23.6,3364,37.9413257403,-122.041427207,10
CA,Salinas,0664224-06053000200,664224,6053000200,29.0,6884,36.7023912555,-121.643584208,69
CA,Palmdale,0655156-06037910715,655156,6037910715,29.8,6702,34.5541456519,-118.069748029,17
CA,San Jose,0668000-06085503204,668000,6085503204,22.9,8175,37.2891789982,-121.839254288,33
CA,Los Angeles,0644000-06037277400,644000,6037277400,32.6,1533,33.9490354047,-118.374348559,21
CA,Los Angeles,0644000-06037209520,644000,6037209520,32.6,2791,34.0505519134,-118.276950329,92
CA,Los Angeles,0644000-06037221401,644000,6037221401,34.0,3359,34.0338859782,-118.31326942,69
CA,Oxnard,0654652-06111002905,654652,6111002905,24.0,5435,34.2109250736,-119.231710011,4
CA,San Jose,0668000-06085504322,668000,6085504322,13.1,5263,37.3943306069,-121.89296023,38
CA,Antioch,0602252-06013306002,602252,6013306002,30.4,2378,38.0030202726,-121.768117374,31
CA,Citrus Heights,0613588-06067008128,613588,6067008128,26.4,2462,38.7183737858,-121.30447336,23
CA,San Jose,0668000-06085505008,668000,6085505008,12.2,5254,37.4054144074,-121.943713412,47
CA,Santa Monica,0670000-06037701802,670000,6037701802,25.9,4463,34.0188906883,-118.478970773,80
CA,San Diego,0666000-06073003111,666000,6073003111,27.6,6183,32.7018513485,-117.076177579,33
CA,San Francisco,0667000-06075020100,667000,6075020100,26.1,6172,37.7686074847,-122.420001107,99
CA,Los Angeles,0644000-06037191204,644000,6037191204,27.0,2124,34.0930661356,-118.298281155,83
CA,Santa Clarita,0669088-06037920039,669088,6037920039,22.0,1896,34.4221480286,-118.439970875,10
CA,San Francisco,0667000-06075017101,667000,6075017101,18.2,3544,37.7657245737,-122.446083647,93
CA,San Diego,0666000-06073009801,666000,6073009801,20.6,4894,32.7984505488,-117.030735102,23
CA,Los Angeles,0644000-06037269601,644000,6037269601,31.2,3413,34.0418546404,-118.379451819,76
CA,Costa Mesa,0616532-06059063808,616532,6059063808,27.7,6393,33.6552398448,-117.925573136,41
CA,Compton,0615044-06037542501,615044,6037542501,37.6,4307,33.8922330384,-118.236569527,60
CA,Fresno,0627000-06019001000,627000,6019001000,35.8,3931,36.6980325972,-119.798653315,12
CA,Los Angeles,0644000-06037229300,644000,6037229300,40.9,5498,33.9980716167,-118.269670937,69
CA,Santa Ana,0669000-06059074300,669000,6059074300,29.0,4392,33.7196057542,-117.860232273,67
CA,Stockton,0675000-06077003203,675000,6077003203,26.5,3148,38.0175329025,-121.338096426,59
CA,Oakland,0653000-06001409500,653000,6001409500,35.6,3122,37.7504462567,-122.18376575,69
CA,Los Angeles,0644000-06037204700,644000,6037204700,32.3,4972,34.0309821164,-118.212451487,78
CA,Stockton,0675000-06077003108,675000,6077003108,27.3,4450,38.0091130318,-121.362208127,40
CA,Carson,0611530-06037543322,611530,6037543322,31.5,6611,33.852548162,-118.256960384,50
CA,Los Angeles,0644000-06037236000,644000,6037236000,26.9,4113,34.0157532696,-118.364531267,26
CA,Orange,0653980-06059021913,653980,6059021913,23.6,5089,33.7980676249,-117.80722211,24
CA,Lynwood,0644574-06037540102,644574,6037540102,31.4,6972,33.9231953434,-118.194184774,60
CA,Roseville,0662938-06061020717,662938,6061020717,21.0,3118,38.7523496381,-121.245495798,43
CA,Los Angeles,0644000-06037188201,644000,6037188201,19.6,3270,34.111834944,-118.272248352,84
CA,Fontana,0624680-06071003102,624680,6071003102,32.1,5466,34.0848457526,-117.440068067,66
CA,Pasadena,0656000-06037463601,656000,6037463601,17.2,5714,34.1408642615,-118.136837494,91
CA,San Diego,0666000-06073003214,666000,6073003214,22.5,2184,32.6927708791,-117.024609406,28
CA,Santa Clarita,0669088-06037920042,669088,6037920042,22.9,4261,34.3948609135,-118.475338791,37
CA,San Diego,0666000-06073017036,666000,6073017036,18.6,3276,32.9597794854,-117.122560258,73
CA,Downey,0619766-06037550602,619766,6037550602,23.0,4211,33.9551248569,-118.122363499,46
CA,Fresno,0627000-06019002702,627000,6019002702,33.0,5882,36.7395319852,-119.745386109,65
CA,Rancho Cucamonga,0659451-06071002027,659451,6071002027,26.4,5543,34.113942408,-117.595930131,53
CA,Los Angeles,0644000-06037232200,644000,6037232200,36.9,3119,34.0017242539,-118.297873533,75
CA,San Jose,0668000-06085504201,668000,6085504201,19.4,745,37.3872758378,-121.821726047,8
CA,Los Angeles,0644000-06037194200,644000,6037194200,20.5,3588,34.1035088172,-118.374996464,24
CA,Santa Clara,0669084-06085508102,669084,6085508102,13.0,2369,37.3300929546,-121.99993415,40
CA,Temecula,0678120-06065043244,678120,6065043244,23.0,2149,33.5475415717,-117.114917605,5
CA,Oakland,0653000-06001408800,653000,6001408800,34.6,5547,37.7588039971,-122.196942205,67
CA,Los Angeles,0644000-06037296300,644000,6037296300,22.7,4221,33.7545885254,-118.301274415,71
CA,San Francisco,0667000-06075030900,667000,6075030900,15.7,6581,37.7283109359,-122.468260049,90
CA,Los Angeles,0644000-06037106643,644000,6037106643,18.4,4320,34.2894539879,-118.522016825,8
CA,Daly City,0617918-06081600402,617918,6081600402,19.8,5068,37.7051086873,-122.452912647,83
CA,Daly City,0617918-06081600401,617918,6081600401,17.5,3240,37.7054512299,-122.444360876,45
CA,Daly City,0617918-06081601501,617918,6081601501,13.9,5063,37.675011396,-122.485618175,64
CA,Daly City,0617918-06081600800,617918,6081600800,17.8,6768,37.7001002111,-122.48028716,88
CA,Daly City,0617918-06081601605,617918,6081601605,14.3,6189,37.6569749677,-122.469832178,64
CA,Daly City,0617918-06081601100,617918,6081601100,16.0,5716,37.6922567267,-122.489464238,55
CA,Daly City,0617918-06081601502,617918,6081601502,18.8,5125,37.6692205661,-122.478255768,69
CA,Daly City,0617918-06081600700,617918,6081600700,19.1,7568,37.705245862,-122.464001127,89
CA,Daly City,0617918-06081601200,617918,6081601200,20.5,1834,37.6959126397,-122.474594434,75
CA,Daly City,0617918-06081601000,617918,6081601000,16.6,6913,37.6788864329,-122.492852459,46
CA,Daly City,0617918-06081600600,617918,6081600600,19.3,5352,37.6975415173,-122.466582192,90
CA,Daly City,0617918-06081601601,617918,6081601601,21.6,1230,37.6879812304,-122.450481446,37
CA,Daly City,0617918-06081601300,617918,6081601300,22.4,6544,37.6886064757,-122.465624215,91
CA,Daly City,0617918-06081601603,617918,6081601603,14.3,5800,37.6555598852,-122.460839483,36
CA,Daly City,0617918-06081600200,617918,6081600200,19.9,4154,37.7044440175,-122.415722885,74
CA,Daly City,0617918-06081600500,617918,6081600500,17.8,7443,37.6970391174,-122.457028149,60
CA,Daly City,0617918-06081600900,617918,6081600900,17.3,3926,37.7043233424,-122.482850442,83
CA,Daly City,0617918-06081600300,617918,6081600300,17.9,4022,37.7046746077,-122.43026065,7
CA,Daly City,0617918-06081601400,617918,6081601400,14.8,6658,37.6810704415,-122.478818764,59
CA,Daly City,0617918-06081601604,617918,6081601604,18.3,2510,37.6695060526,-122.469080492,87
CA,Redwood City,0660102-06081610202,660102,6081610202,27.4,2429,37.4897146542,-122.229421962,94
CA,Redwood City,0660102-06081609800,660102,6081609800,21.5,3539,37.4716183863,-122.252378215,43
CA,Redwood City,0660102-06081611200,660102,6081611200,20.8,3005,37.4564907162,-122.234585525,70
CA,Redwood City,0660102-06081610304,660102,6081610304,19.1,4023,37.5293901805,-122.25586643,46
CA,Redwood City,0660102-06081610800,660102,6081610800,27.7,4721,37.4700718067,-122.226008019,81
CA,Redwood City,0660102-06081609900,660102,6081609900,21.6,2944,37.4800488235,-122.247959217,41
CA,Redwood City,0660102-06081611300,660102,6081611300,21.3,1119,37.4602708882,-122.223188657,67
CA,Redwood City,0660102-06081610201,660102,6081610201,30.5,5764,37.4847529574,-122.213822376,85
CA,Redwood City,0660102-06081610303,660102,6081610303,16.1,7336,37.541530691,-122.238971617,11
CA,Redwood City,0660102-06081610900,660102,6081610900,27.3,6932,37.4765900579,-122.232028281,74
CA,Redwood City,0660102-06081610700,660102,6081610700,24.1,5099,37.4697833186,-122.219080025,80
CA,Redwood City,0660102-06081610000,660102,6081610000,21.5,4531,37.4844568869,-122.241232948,81
CA,Redwood City,0660102-06081609603,660102,6081609603,21.2,196,37.4844062668,-122.259304943,29
CA,Redwood City,0660102-06081610100,660102,6081610100,24.8,2484,37.4932225575,-122.238686886,92
CA,Redwood City,0660102-06081610302,660102,6081610302,29.0,1786,37.5151051157,-122.208951821,8
CA,Redwood City,0660102-06081611100,660102,6081611100,20.9,5430,37.4577075365,-122.25158764,21
CA,Redwood City,0660102-06081610203,660102,6081610203,33.4,3436,37.4797022901,-122.2235826,94
CA,Redwood City,0660102-06081609700,660102,6081609700,20.4,684,37.4656929872,-122.275319613,11
CA,Redwood City,0660102-06081611000,660102,6081611000,23.4,5707,37.4662884945,-122.233564461,60
CA,Redwood City,0660102-06081610400,660102,6081610400,30.4,5623,37.4825374623,-122.191488509,63
CA,Union City,0681204-06001440334,681204,6001440334,17.0,4016,37.5937913194,-122.064851269,70
CA,Union City,0681204-06001440306,681204,6001440306,15.9,3841,37.5849858541,-122.068360728,71
CA,Union City,0681204-06001440200,681204,6001440200,26.9,5989,37.6003677346,-122.022520604,48
CA,Union City,0681204-06001440307,681204,6001440307,19.6,4219,37.5911418849,-122.048687072,54
CA,Union City,0681204-06001441501,681204,6001441501,13.5,6068,37.569974962,-122.072440953,16
CA,Union City,0681204-06001440301,681204,6001440301,20.8,7312,37.6011864549,-122.042754057,41
CA,Union City,0681204-06001440308,681204,6001440308,18.3,5883,37.5893440802,-122.02781862,75
CA,Union City,0681204-06001440100,681204,6001440100,17.9,2261,37.6144387685,-121.981828696,0
CA,Union City,0681204-06001440336,681204,6001440336,18.8,4459,37.5811633087,-122.017501215,59
CA,Union City,0681204-06001440304,681204,6001440304,15.6,4674,37.5868730936,-122.076611714,67
CA,Union City,0681204-06001440331,681204,6001440331,17.6,3205,37.5982227302,-122.083330989,75
CA,Union City,0681204-06001440335,681204,6001440335,13.1,6496,37.5913509812,-122.01228425,29
CA,Union City,0681204-06001440333,681204,6001440333,13.5,2839,37.605339064,-122.073811952,52
CA,Union City,0681204-06001438000,681204,6001438000,21.3,1061,37.614713017,-122.022405191,13
CA,Union City,0681204-06001440332,681204,6001440332,12.2,3310,37.5819270914,-122.085846072,14
CA,Union City,0681204-06001440305,681204,6001440305,17.0,3883,37.5773806534,-122.074671843,31
CA,Los Angeles,0644000-06037139802,644000,6037139802,19.4,3865,34.142865054,-118.556356076,2
CA,Huntington Beach,0636000-06059099241,636000,6059099241,18.9,1536,33.7283002405,-117.985046399,66
CA,Tracy,0680238-06077005303,680238,6077005303,31.3,4694,37.7468444804,-121.430479389,69
CA,Los Angeles,0644000-06037106408,644000,6037106408,32.8,3463,34.3132613231,-118.440077709,65
CA,San Jose,0668000-06085512025,668000,6085512025,19.9,3203,37.260732082,-121.852335574,33
CA,San Jose,0668000-06085503709,668000,6085503709,22.2,5088,37.364548691,-121.862042275,60
CA,Roseville,0662938-06061020606,662938,6061020606,20.5,1558,38.7238818408,-121.22098055,4
CA,Bellflower,0604982-06037554002,604982,6037554002,27.2,5659,33.8922720599,-118.133632234,75
CA,San Francisco,0667000-06075026301,667000,6075026301,16.9,4875,37.7138685347,-122.439532912,92
CA,San Francisco,0667000-06075015700,667000,6075015700,15.5,7832,37.7789154002,-122.448006866,91
CA,Bakersfield,0603526-06029003113,603526,6029003113,33.6,4784,35.3179748836,-119.028835212,66
CA,Los Angeles,0644000-06037267501,644000,6037267501,20.8,5379,34.0413355242,-118.456069125,85
CA,Rialto,0660466-06071003900,660466,6071003900,30.4,5484,34.1002724865,-117.360516379,46
CA,Los Angeles,0644000-06037207101,644000,6037207101,17.7,3047,34.0612027117,-118.244817694,89
CA,Hemet,0633182-06065043504,633182,6065043504,27.2,7646,33.7515110289,-117.020869039,24
CA,Los Angeles,0644000-06037291130,644000,6037291130,28.3,3582,33.9024425859,-118.287141873,67
CA,Santa Monica,0670000-06037701602,670000,6037701602,19.1,4037,34.0350094848,-118.475427091,94
CA,Norwalk,0652526-06037552900,652526,6037552900,25.5,6881,33.8912100997,-118.091153262,52
CA,San Leandro,0668084-06001433500,668084,6001433500,19.0,4352,37.6845010683,-122.155314638,66
CA,Baldwin Park,0603666-06037405002,603666,6037405002,29.4,3197,34.1033004243,-117.948974248,43
CA,Garden Grove,0629000-06059089106,629000,6059089106,25.6,3973,33.7713059674,-117.915074558,56
CA,Los Angeles,0644000-06037231210,644000,6037231210,35.9,3688,34.0145285033,-118.298028205,66
CA,Huntington Beach,0636000-06059099246,636000,6059099246,18.5,3614,33.6794767953,-117.975648387,52
CA,South Gate,0673080-06037536104,673080,6037536104,30.2,4052,33.9448784072,-118.17822835,64
CA,San Diego,0666000-06073008346,666000,6073008346,14.5,4615,32.9125479918,-117.187778301,7
CA,Fresno,0627000-06019000300,627000,6019000300,35.5,3609,36.7264619404,-119.801034463,78
CA,Irvine,0636770-06059052418,636770,6059052418,15.0,12096,33.6919705965,-117.755002819,12
CA,Hayward,0633000-06001436402,633000,6001436402,20.7,1019,37.6632723126,-122.041514042,6
CA,San Ramon,0668378-06013345101,668378,6013345101,22.6,5730,37.7319234809,-121.938617546,48
CA,Newport Beach,0651182-06059062642,651182,6059062642,17.3,2832,33.6046208293,-117.863423671,22
CA,San Jose,0668000-06085503108,668000,6085503108,20.6,7894,37.2834750321,-121.87377374,37
CA,Fullerton,0628000-06059011712,628000,6059011712,13.7,571,33.8815348015,-117.875348256,67
CA,San Jose,0668000-06085500500,668000,6085500500,21.3,5240,37.3299943617,-121.927947088,79
CA,Sacramento,0664000-06067003800,664000,6067003800,30.2,5083,38.5073147589,-121.493170501,19
CA,Elk Grove,0622020-06067009635,622020,6067009635,20.3,5859,38.4011372894,-121.473819842,39
CA,Ontario,0653896-06071001312,653896,6071001312,26.9,4645,34.0772118291,-117.603917013,61
CA,San Diego,0666000-06073008339,666000,6073008339,15.1,1853,32.9022822322,-117.230069091,25
CA,Pasadena,0656000-06037461600,656000,6037461600,31.1,5826,34.1625123267,-118.156822202,66
CA,Rialto,0660466-06071003603,660466,6071003603,29.3,4141,34.0886322364,-117.392140014,27
CA,Tracy,0680238-06077005406,680238,6077005406,30.9,3262,37.7326917957,-121.43054287,42
CA,Los Angeles,0644000-06037119202,644000,6037119202,29.9,4707,34.2554266752,-118.442558728,35
CA,San Francisco,0667000-06075010800,667000,6075010800,15.2,4578,37.7964983924,-122.414291406,97
CA,San Diego,0666000-06073009802,666000,6073009802,21.7,6101,32.7968558161,-117.014084081,67
CA,Pomona,0658072-06037402600,658072,6037402600,30.0,7453,34.069683801,-117.743218402,60
CA,San Francisco,0667000-06075042601,667000,6075042601,18.4,3687,37.7831165256,-122.481191319,97
CA,San Francisco,0667000-06075026100,667000,6075026100,16.4,6810,37.7196219847,-122.443158165,92
CA,Palmdale,0655156-06037910714,655156,6037910714,31.9,3596,34.5616772765,-118.038405621,44
CA,Palmdale,0655156-06037910705,655156,6037910705,29.1,11415,34.5691373392,-118.018750344,7
CA,Costa Mesa,0616532-06059063202,616532,6059063202,20.8,3556,33.6418496984,-117.908706175,71
CA,Costa Mesa,0616532-06059063201,616532,6059063201,20.7,3801,33.6508710419,-117.90357625,69
CA,Lancaster,0640130-06037910202,640130,6037910202,25.1,1760,34.6384455514,-118.196608964,0
CA,El Monte,0622230-06037432500,622230,6037432500,22.6,8194,34.094162595,-118.008333145,54
CA,Los Angeles,0644000-06037236203,644000,6037236203,37.0,3417,34.0184551843,-118.346770647,67
CA,Modesto,0648354-06099001300,648354,6099001300,27.0,5778,37.6601007292,-121.003572064,80
CA,Hayward,0633000-06001431200,633000,6001431200,25.6,1876,37.6834409116,-122.086340357,39
CA,San Jose,0668000-06085504202,668000,6085504202,20.1,2533,37.3770596006,-121.800228248,5
CA,Upland,0681344-06071000821,681344,6071000821,24.4,3478,34.1007303469,-117.691061317,53
CA,Los Angeles,0644000-06037201302,644000,6037201302,18.7,3732,34.0978821202,-118.183881805,25
CA,Sacramento,0664000-06067009633,664000,6067009633,30.2,3309,38.4632141419,-121.438411098,14
CA,San Diego,0666000-06073010015,666000,6073010015,25.5,2796,32.5569999115,-116.989847698,10
CA,Los Angeles,0644000-06037181400,644000,6037181400,20.0,4302,34.1367193251,-118.208873678,88
CA,Los Angeles,0644000-06037189903,644000,6037189903,20.5,2164,34.1025151744,-118.347712336,94
CA,Chino Hills,0613214-06071000103,613214,6071000103,18.5,4740,34.0155702362,-117.752424752,15
CA,Los Angeles,0644000-06037115101,644000,6037115101,19.5,5046,34.2394394974,-118.511230481,35
CA,San Jose,0668000-06085501502,668000,6085501502,26.9,4549,37.3375921472,-121.864444463,73
CA,Thousand Oaks,0678582-06111006100,678582,6111006100,22.2,8378,34.1984505723,-118.929535075,26
CA,Los Angeles,0644000-06037124700,644000,6037124700,21.5,4796,34.161852728,-118.416536258,54
CA,Bakersfield,0603526-06029002807,603526,6029002807,24.4,3313,35.344872649,-119.084200055,16
