,State,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
1590,TX,Frisco,4827684-48121021527,4827684,48121021527,24.5,33.15975385,-96.87601318,
1591,TX,Corpus Christi,4817000-48355000700,4817000,48355000700,42.5,27.80398771,-97.4639372,
1592,TX,Irving,4837000-48113014501,4837000,48113014501,28.9,32.83158698,-96.96778853,
1593,TX,Houston,4835000-48201431501,4835000,48201431501,23.1,29.75573084,-95.48123666,
1594,TX,Dallas,4819000-48085031716,4819000,48085031716,26.5,33.00205834,-96.80323804,
1595,TX,Fort Worth,4827000-48439101700,4827000,48439101700,51.6,32.75198322,-97.31145202,
1596,TX,Brownsville,4810768-48061013003,4810768,48061013003,37.8,25.9375336,-97.50423946,
1597,TX,Houston,4835000-48201452700,4835000,48201452700,30.7,29.69711689,-95.62860595,
1598,TX,San Antonio,4865000-48029191408,4865000,48029191408,30.6,29.54972188,-98.51497866,
1599,TX,Houston,4835000-48201331200,4835000,48201331200,48.0,29.66351735,-95.37052318,
1600,TX,Austin,4805000-48491020410,4805000,48491020410,28.3,30.43698383,-97.76161395,
1601,TX,Lubbock,4845000-48303000402,4845000,48303000402,30.1,33.58397425,-101.9311739,
1602,TX,Bryan,4810912-48041000400,4810912,48041000400,37.0,30.68301087,-96.35667212,
1603,TX,Dallas,4819000-48113019035,4819000,48113019035,37.1,32.91260788,-96.72590605,
1604,TX,Baytown,4806128-48201253700,4806128,48201253700,32.0,29.76363211,-94.97089575,
1605,TX,Irving,4837000-48113015306,4837000,48113015306,26.7,32.79124698,-96.98580247,
1606,TX,El Paso,4824000-48141001400,4824000,48141001400,36.1,31.79033508,-106.5224311,
1607,TX,Dallas,4819000-48113000406,4819000,48113000406,32.7,32.83568806,-96.85224206,
1608,TX,Fort Worth,4827000-48439104803,4827000,48439104803,38.8,32.69572191,-97.34602069,
1609,TX,Brownsville,4810768-48061012608,4810768,48061012608,36.8,25.95126808,-97.45661726,
1610,TX,San Antonio,4865000-48029171912,4865000,48029171912,28.2,29.47990414,-98.68725478,
1611,TX,San Antonio,4865000-48029191003,4865000,48029191003,34.3,29.50182375,-98.51997578,
1612,TX,Bryan,4810912-48041000202,4810912,48041000202,37.5,30.65125489,-96.41186818,
1613,TX,Dallas,4819000-48113007812,4819000,48113007812,22.6,32.88949125,-96.74653245,
1614,TX,El Paso,4824000-48141001203,4824000,48141001203,38.7,31.82340858,-106.562262,
1615,TX,San Antonio,4865000-48029121110,4865000,48029121110,27.5,29.5843744,-98.41461992,
1616,TX,Pharr,4857200-48215021702,4857200,48215021702,36.4,26.22446258,-98.17106242,
1617,TX,Houston,4835000-48201331700,4835000,48201331700,43.9,29.64335868,-95.33275127,
1618,TX,Houston,4835000-48201550402,4835000,48201550402,34.3,29.9677402,-95.42914337,
1619,TX,Odessa,4853388-48135002502,4853388,48135002502,31.7,31.90182612,-102.3642393,
1620,TX,Plano,4858016-48085032008,4858016,48085032008,27.6,33.04264102,-96.67404877,
1621,TX,Irving,4837000-48113014703,4837000,48113014703,37.9,32.81879239,-96.92996612,
1622,TX,Dallas,4819000-48113019034,4819000,48113019034,33.4,32.92031599,-96.72709279,
1623,TX,San Antonio,4865000-48029141102,4865000,48029141102,38.1,29.36269571,-98.44534419,
1624,TX,Houston,4835000-48157670102,4835000,48157670102,38.7,29.58453789,-95.46389084,
1625,TX,San Antonio,4865000-48029191503,4865000,48029191503,24.4,29.57470455,-98.57328627,
1626,TX,Pearland,4856348-48157670700,4856348,48157670700,26.7,29.56324159,-95.43371606,
1627,TX,Beaumont,4807000-48245011700,4807000,48245011700,42.9,30.08439287,-94.10394509,
1628,TX,Wichita Falls,4879000-48485012000,4879000,48485012000,26.7,33.86720452,-98.52677875,
1629,TX,Houston,4835000-48201531700,4835000,48201531700,25.6,29.8357786,-95.43576138,
1630,TX,Wichita Falls,4879000-48485011900,4879000,48485011900,27.6,33.87703724,-98.51141562,
1631,TX,Houston,4835000-48157670601,4835000,48157670601,39.1,29.58794435,-95.51169263,
1632,TX,Plano,4858016-48121021627,4858016,48121021627,23.8,33.04115375,-96.84958583,
1633,TX,Odessa,4853388-48135000500,4853388,48135000500,35.5,31.89132019,-102.3788683,
1634,TX,McKinney,4845744-48085030601,4845744,48085030601,25.5,33.17418269,-96.6536935,
1635,TX,Austin,4805000-48453000206,4805000,48453000206,21.6,30.32615357,-97.74351529,
1636,TX,Fort Worth,4827000-48439110806,4827000,48439110806,28.3,32.75456154,-97.51831697,
1637,TX,San Antonio,4865000-48029181602,4865000,48029181602,36.0,29.45792515,-98.61403727,
1638,TX,Dallas,4819000-48085031717,4819000,48085031717,25.6,33.00618838,-96.79899382,
1640,TX,San Antonio,4865000-48029181901,4865000,48029181901,24.0,29.60203281,-98.61484309,
1641,TX,Round Rock,4863500-48491021505,4863500,48491021505,36.1,30.52848816,-97.6614807,
1642,TX,Houston,4835000-48201421401,4835000,48201421401,40.3,29.71444304,-95.49251104,
1643,TX,San Antonio,4865000-48029151500,4865000,48029151500,35.9,29.3525982,-98.49232567,
1644,TX,El Paso,4824000-48141002100,4824000,48141002100,46.6,31.76550506,-106.4748001,
1645,TX,Beaumont,4807000-48245000500,4807000,48245000500,38.2,30.10883621,-94.13197204,
1646,TX,Pasadena,4856000-48201323100,4856000,48201323100,39.9,29.68842538,-95.16937431,
1647,TX,Corpus Christi,4817000-48355003101,4817000,48355003101,35.1,27.62777068,-97.27501643,
1648,TX,Plano,4858016-48085031645,4858016,48085031645,21.8,33.050698,-96.83648894,
1649,TX,Amarillo,4803000-48381021605,4803000,48381021605,28.0,35.15419356,-101.911108,
1650,TX,Lewisville,4842508-48121021736,4842508,48121021736,24.6,33.00051107,-96.9879614,
1651,TX,Denton,4819972-48121021000,4819972,48121021000,24.6,33.20557336,-97.14686383,
1652,TX,Houston,4835000-48201433001,4835000,48201433001,35.8,29.71567134,-95.54855493,
1653,TX,Wichita Falls,4879000-48485012100,4879000,48485012100,32.2,33.86457522,-98.54201745,
1654,TX,Irving,4837000-48113014310,4837000,48113014310,32.4,32.85880036,-96.9817423,
1655,TX,Mesquite,4847892-48113017305,4847892,48113017305,31.4,32.72867234,-96.53783051,
1656,TX,San Antonio,4865000-48029130300,4865000,48029130300,44.1,29.40732031,-98.46719102,
1657,TX,San Angelo,4864472-48451000900,4864472,48451000900,36.0,31.45256245,-100.4313288,
1658,TX,Houston,4835000-48201211600,4835000,48201211600,38.5,29.78097823,-95.31154531,
1659,TX,Waco,4876000-48309002302,4876000,48309002302,37.6,31.52214444,-97.179584,
1660,TX,Corpus Christi,4817000-48355002303,4817000,48355002303,38.9,27.72039861,-97.408725,
1662,TX,Houston,4835000-48201431700,4835000,48201431700,23.0,29.75822506,-95.46760974,
1663,TX,San Antonio,4865000-48029150300,4865000,48029150300,39.4,29.3884112,-98.50164632,
1664,TX,Dallas,4819000-48113012400,4819000,48113012400,28.5,32.82822873,-96.68480878,
1665,TX,Brownsville,4810768-48061012200,4810768,48061012200,38.3,26.11117044,-97.55393533,
1666,TX,Houston,4835000-48201432902,4835000,48201432902,33.7,29.70975942,-95.53117996,
1667,TX,Dallas,4819000-48113007903,4819000,48113007903,21.5,32.85005323,-96.75638877,
1668,TX,San Antonio,4865000-48029181826,4865000,48029181826,26.3,29.55283227,-98.63867684,
1669,TX,Abilene,4801000-48441011900,4801000,48441011900,40.9,32.43714136,-99.73480147,
1670,TX,Fort Worth,4827000-48439100502,4827000,48439100502,40.8,32.7930948,-97.3862607,
1671,TX,Dallas,4819000-48113006700,4819000,48113006700,38.0,32.74424407,-96.88673089,
1672,TX,Austin,4805000-48453002002,4805000,48453002002,24.1,30.22295261,-97.78487183,
1673,TX,Austin,4805000-48453001784,4805000,48453001784,15.9,30.32751658,-97.90435202,
1674,TX,Plano,4858016-48085031657,4858016,48085031657,22.2,33.08349252,-96.81068577,
1675,TX,San Antonio,4865000-48029171502,4865000,48029171502,39.0,29.42712589,-98.58004787,
1676,TX,San Antonio,4865000-48029130900,4865000,48029130900,40.0,29.43716968,-98.40755682,
1677,TX,Houston,4835000-48201421101,4835000,48201421101,33.8,29.72230895,-95.47001346,
1678,TX,Tyler,4874144-48423001602,4874144,48423001602,30.5,32.3288306,-95.35456581,
1679,TX,Dallas,4819000-48113009608,4819000,48113009608,27.4,32.91597035,-96.84626616,
1680,TX,Houston,4835000-48201240502,4835000,48201240502,39.7,29.94844777,-95.39202649,
1681,TX,Houston,4835000-48201410800,4835000,48201410800,25.2,29.73852456,-95.40500775,
1682,TX,Midland,4848072-48329000402,4848072,48329000402,32.1,31.99676999,-102.126337,
1683,TX,Houston,4835000-48201232702,4835000,48201232702,39.5,29.78511283,-95.21297737,
1684,TX,Laredo,4841464-48479000700,4841464,48479000700,43.3,27.51667538,-99.50641058,
1685,TX,Houston,4835000-48201450400,4835000,48201450400,25.9,29.77888046,-95.61325585,
1686,TX,Houston,4835000-48201451602,4835000,48201451602,23.9,29.74565874,-95.634476,
1687,TX,Houston,4835000-48201511001,4835000,48201511001,24.6,29.79905857,-95.44211278,
1688,TX,Mission,4848768-48215020402,4848768,48215020402,29.2,26.1772317,-98.31140775,
1689,TX,Denton,4819972-48121021406,4819972,48121021406,24.7,33.1510196,-97.11948971,
1690,TX,Richardson,4861796-48085031805,4861796,48085031805,24.3,32.99143521,-96.70497535,
1691,TX,Austin,4805000-48453001828,4805000,48453001828,21.8,30.4215883,-97.72372446,
1692,TX,El Paso,4824000-48141000206,4824000,48141000206,35.8,31.87430052,-106.4153584,
1693,TX,Dallas,4819000-48113007811,4819000,48113007811,40.1,32.89899013,-96.72321232,
1694,TX,Fort Worth,4827000-48439105511,4827000,48439105511,34.4,32.63497165,-97.37956475,
1695,TX,Dallas,4819000-48113011200,4819000,48113011200,40.4,32.66425614,-96.81477396,
1696,TX,Austin,4805000-48453000603,4805000,48453000603,20.0,30.29199241,-97.74626953,
1697,TX,El Paso,4824000-48141010216,4824000,48141010216,38.0,31.88503169,-106.5879706,
1698,TX,Austin,4805000-48453002427,4805000,48453002427,34.2,30.18121805,-97.76139215,
1699,TX,Houston,4835000-48201422900,4835000,48201422900,38.6,29.68242942,-95.530155,
1700,TX,San Antonio,4865000-48029181819,4865000,48029181819,26.1,29.56611637,-98.60986883,
1701,TX,Austin,4805000-48453000307,4805000,48453000307,24.2,30.2970325,-97.71256622,
1702,TX,Beaumont,4807000-48245011201,4807000,48245011201,32.7,30.01463988,-94.05161676,
1703,TX,Dallas,4819000-48113019212,4819000,48113019212,44.1,32.9343943,-96.75982808,
1704,TX,Laredo,4841464-48479001808,4841464,48479001808,40.7,27.44859158,-99.46512162,
1705,TX,Dallas,4819000-48113013105,4819000,48113013105,32.1,32.89258359,-96.77358997,
1706,TX,Amarillo,4803000-48375015200,4803000,48375015200,32.0,35.25360484,-101.8339555,
1707,TX,Lewisville,4842508-48121021732,4842508,48121021732,26.2,33.01351292,-96.99877334,
1708,TX,Dallas,4819000-48113004700,4819000,48113004700,39.7,32.74629864,-96.83022998,
1709,TX,Fort Worth,4827000-48439113929,4827000,48439113929,26.9,32.94650317,-97.26893693,
1710,TX,Lewisville,4842508-48121021505,4842508,48121021505,27.8,33.07395455,-97.03050198,
1711,TX,Pharr,4857200-48215021701,4857200,48215021701,36.7,26.22743165,-98.18908289,
1712,TX,Houston,4835000-48201522301,4835000,48201522301,34.9,29.7902462,-95.52689807,
1713,TX,Midland,4848072-48329000100,4848072,48329000100,38.8,32.03433313,-102.0714506,
1714,TX,Sugar Land,4870808-48157674400,4870808,48157674400,18.7,29.56225173,-95.63128896,
1715,TX,Lubbock,4845000-48303010504,4845000,48303010504,26.1,33.51246425,-101.8963157,
1716,TX,San Antonio,4865000-48029181721,4865000,48029181721,29.0,29.54157878,-98.6728036,
1717,TX,Laredo,4841464-48479001402,4841464,48479001402,42.8,27.53566177,-99.51824127,
1718,TX,Fort Worth,4827000-48439106509,4827000,48439106509,33.1,32.7892548,-97.15919276,
1719,TX,Carrollton,4813024-48121021630,4813024,48121021630,27.5,33.02115616,-96.90866922,
1720,TX,Austin,4805000-48453001722,4805000,48453001722,19.3,30.39891822,-97.75316339,
1721,TX,San Antonio,4865000-48029120901,4865000,48029120901,31.2,29.52170773,-98.4384138,
1722,TX,Plano,4858016-48085031660,4858016,48085031660,20.9,33.09037607,-96.79615297,
1723,TX,McAllen,4845384-48215020904,4845384,48215020904,32.3,26.23257583,-98.21394132,
1724,TX,Houston,4835000-48201210500,4835000,48201210500,39.8,29.79525765,-95.36038282,
1725,TX,Austin,4805000-48453002111,4805000,48453002111,34.3,30.25726764,-97.68581645,
1726,TX,Austin,4805000-48453001714,4805000,48453001714,19.5,30.42321009,-97.82801501,
1727,TX,Fort Worth,4827000-48439103601,4827000,48439103601,51.3,32.72610576,-97.24747643,
1728,TX,Sugar Land,4870808-48157674100,4870808,48157674100,23.5,29.57912344,-95.59959871,
1730,TX,Houston,4835000-48201221700,4835000,48201221700,41.1,29.87701322,-95.37460729,
1733,TX,Brownsville,4810768-48061012506,4810768,48061012506,30.8,26.0438799,-97.54966886,
1734,TX,Arlington,4804000-48439111550,4804000,48439111550,31.8,32.61889702,-97.11976003,
1735,TX,Houston,4835000-48201522100,4835000,48201522100,33.8,29.81651196,-95.5352108,
1736,TX,Houston,4835000-48201331601,4835000,48201331601,43.4,29.62828292,-95.34813432,
1737,TX,San Antonio,4865000-48029170101,4865000,48029170101,42.8,29.43991554,-98.51906809,
1738,TX,El Paso,4824000-48141010325,4824000,48141010325,38.3,31.79873972,-106.2763508,
1739,TX,Dallas,4819000-48113012207,4819000,48113012207,39.3,32.78576063,-96.68550979,
1740,TX,Dallas,4819000-48113013400,4819000,48113013400,21.6,32.90211617,-96.81138464,
1741,TX,El Paso,4824000-48141003901,4824000,48141003901,38.0,31.70243647,-106.3357607,
1743,TX,McAllen,4845384-48215020501,4845384,48215020501,38.2,26.20132442,-98.2624873,
1744,TX,El Paso,4824000-48141010215,4824000,48141010215,29.8,31.88588589,-106.5693802,
1745,TX,Houston,4835000-48201432200,4835000,48201432200,30.2,29.73296212,-95.53010333,
1746,TX,San Angelo,4864472-48451000801,4864472,48451000801,32.3,31.41914095,-100.4216888,
1747,TX,Austin,4805000-48453001856,4805000,48453001856,26.6,30.35333558,-97.60794318,
1748,TX,Allen,4801924-48085031411,4801924,48085031411,25.1,33.08146497,-96.62963744,
1749,TX,El Paso,4824000-48141000108,4824000,48141000108,36.0,31.91962066,-106.4013578,
1750,TX,Arlington,4804000-48439111526,4804000,48439111526,33.9,32.70307717,-97.13448212,
1751,TX,San Antonio,4865000-48029191900,4865000,48029191900,40.9,29.42808612,-98.4704183,
1752,TX,Irving,4837000-48113014602,4837000,48113014602,36.9,32.82633574,-96.93908593,
1753,TX,San Antonio,4865000-48029191304,4865000,48029191304,35.3,29.52884477,-98.49016362,
1754,TX,Amarillo,4803000-48381020200,4803000,48381020200,29.4,35.17965241,-101.8931724,
1755,TX,Lewisville,4842508-48121021735,4842508,48121021735,24.4,33.00774573,-96.98305726,
1756,TX,Richardson,4861796-48113019203,4861796,48113019203,24.9,32.95686213,-96.74383088,
1757,TX,Lubbock,4845000-48303002002,4845000,48303002002,36.9,33.5559924,-101.8747635,
1758,TX,El Paso,4824000-48141000403,4824000,48141000403,35.1,31.86054957,-106.4453316,
1759,TX,El Paso,4824000-48141004202,4824000,48141004202,36.6,31.75930111,-106.3648579,
1760,TX,Houston,4835000-48201330500,4835000,48201330500,41.1,29.62370708,-95.43061386,
1761,TX,Mesquite,4847892-48113017808,4847892,48113017808,28.2,32.82878162,-96.60739612,
1762,TX,Austin,4805000-48453001824,4805000,48453001824,23.3,30.38510309,-97.67919381,
1763,TX,Pearland,4856348-48039660701,4856348,48039660701,27.9,29.55082555,-95.34969365,
1764,TX,San Antonio,4865000-48029150600,4865000,48029150600,38.9,29.37528879,-98.5104995,
1766,TX,San Antonio,4865000-48029180202,4865000,48029180202,34.4,29.47425778,-98.54212306,
1767,TX,Houston,4835000-48201412900,4835000,48201412900,23.0,29.68467459,-95.44936698,
1768,TX,Dallas,4819000-48085031704,4819000,48085031704,26.1,32.99247676,-96.83652129,
1770,TX,Laredo,4841464-48479001809,4841464,48479001809,39.9,27.43317728,-99.46463523,
1771,TX,Lubbock,4845000-48303010407,4845000,48303010407,25.1,33.51398826,-101.9677725,
1772,TX,San Antonio,4865000-48029191813,4865000,48029191813,25.0,29.64514567,-98.49943939,
1773,TX,Lubbock,4845000-48303010508,4845000,48303010508,34.1,33.49259222,-101.8749396,
1774,TX,Austin,4805000-48453002316,4805000,48453002316,33.6,30.23543219,-97.72804261,
1775,TX,Bryan,4810912-48041000500,4810912,48041000500,43.2,30.682026,-96.38593961,
1776,TX,Pasadena,4856000-48201323000,4856000,48201323000,41.3,29.69489907,-95.19199442,
1777,TX,Dallas,4819000-48113000702,4819000,48113000702,22.6,32.8227095,-96.78863236,
1778,TX,Bryan,4810912-48041001100,4810912,48041001100,28.0,30.64400416,-96.34077774,
1779,TX,Richardson,4861796-48113019041,4861796,48113019041,24.6,32.9289818,-96.72692217,
1780,TX,Houston,4835000-48201232600,4835000,48201232600,33.0,29.78318017,-95.24943244,
1781,TX,El Paso,4824000-48141003403,4824000,48141003403,31.9,31.78312812,-106.3862028,
1782,TX,Houston,4835000-48201421600,4835000,48201421600,40.6,29.70162404,-95.48445284,
1783,TX,Houston,4835000-48201341302,4835000,48201341302,24.5,29.55365789,-95.10721331,
1784,TX,Frisco,4827684-48121021515,4827684,48121021515,25.6,33.1384071,-96.90335735,
1785,TX,College Station,4815976-48041001804,4815976,48041001804,21.2,30.5778546,-96.2928639,
1786,TX,Tyler,4874144-48423000201,4874144,48423000201,44.2,32.37713918,-95.31589792,
1787,TX,Austin,4805000-48453001747,4805000,48453001747,27.0,30.18077052,-97.82458968,
1788,TX,Beaumont,4807000-48245001301,4807000,48245001301,35.4,30.06924696,-94.14673501,
1789,TX,Houston,4835000-48201451200,4835000,48201451200,24.6,29.75580906,-95.59587022,
1790,TX,Fort Worth,4827000-48439104603,4827000,48439104603,43.0,32.6854513,-97.27021561,
1791,TX,Houston,4835000-48201541400,4835000,48201541400,29.1,29.86182085,-95.64715289,
1792,TX,Wichita Falls,4879000-48485011700,4879000,48485011700,27.6,33.86990546,-98.50034445,
1793,TX,San Antonio,4865000-48029160300,4865000,48029160300,36.1,29.39123002,-98.52639902,
1794,TX,Plano,4858016-48085031640,4858016,48085031640,24.2,33.11171639,-96.74150717,
1795,TX,Austin,4805000-48453000302,4805000,48453000302,20.0,30.3025596,-97.7265034,
1796,TX,Irving,4837000-48113014307,4837000,48113014307,26.1,32.85346342,-96.95873019,
1797,TX,Lubbock,4845000-48303001709,4845000,48303001709,32.7,33.55424779,-101.9290945,
1798,TX,San Antonio,4865000-48029180701,4865000,48029180701,26.1,29.4988122,-98.56595777,
1799,TX,Arlington,4804000-48439121702,4804000,48439121702,35.3,32.749753,-97.0813906,
1800,TX,Dallas,4819000-48113005500,4819000,48113005500,44.6,32.72518207,-96.79953961,
1801,TX,Carrollton,4813024-48113013720,4813024,48113013720,30.5,32.98096384,-96.88676223,
1803,TX,Midland,4848072-48329000200,4848072,48329000200,29.1,32.02800778,-102.0967455,
1804,TX,Brownsville,4810768-48061013801,4810768,48061013801,45.9,25.90803873,-97.49327809,
1806,TX,San Antonio,4865000-48029160400,4865000,48029160400,36.7,29.39034298,-98.5412402,
1807,TX,Dallas,4819000-48113001302,4819000,48113001302,34.6,32.80033877,-96.7628648,
1808,TX,Laredo,4841464-48479000106,4841464,48479000106,41.8,27.48500862,-99.46711382,
1809,TX,San Antonio,4865000-48029181902,4865000,48029181902,25.6,29.63373552,-98.62819431,
1810,TX,Houston,4835000-48201212300,4835000,48201212300,43.9,29.77519119,-95.3546588,
1811,TX,San Antonio,4865000-48029181813,4865000,48029181813,26.4,29.55672327,-98.57991316,
1813,TX,San Angelo,4864472-48451001800,4864472,48451001800,43.0,31.46997225,-100.4501778,
1815,TX,Fort Worth,4827000-48439101403,4827000,48439101403,43.2,32.73857483,-97.2443889,
1816,TX,Dallas,4819000-48113007819,4819000,48113007819,37.6,32.86557368,-96.75941598,
1817,TX,San Antonio,4865000-48029181003,4865000,48029181003,30.1,29.52191418,-98.56480138,
1818,TX,Mesquite,4847892-48113017814,4847892,48113017814,27.3,32.80041569,-96.60478074,
1819,TX,Tyler,4874144-48423001604,4874144,48423001604,42.7,32.35732345,-95.35344192,
1820,TX,Round Rock,4863500-48491021506,4863500,48491021506,31.8,30.55335597,-97.63141663,
1821,TX,Denton,4819972-48121020503,4819972,48121020503,28.6,33.24555945,-97.12505464,
1822,TX,Houston,4835000-48201233200,4835000,48201233200,34.8,29.7796867,-95.19213467,
1823,TX,Corpus Christi,4817000-48355003603,4817000,48355003603,35.1,27.81882721,-97.55993186,
1824,TX,Pasadena,4856000-48201322200,4856000,48201322200,36.5,29.70440874,-95.21287224,
1825,TX,Austin,4805000-48453001826,4805000,48453001826,22.3,30.40224329,-97.68302583,
1826,TX,Fort Worth,4827000-48439101202,4827000,48439101202,41.0,32.76531034,-97.29723366,
1827,TX,Houston,4835000-48201221400,4835000,48201221400,42.3,29.85343543,-95.39156623,
1828,TX,San Antonio,4865000-48029121904,4865000,48029121904,25.1,29.63716266,-98.44326314,
1829,TX,Fort Worth,4827000-48439106202,4827000,48439106202,48.9,32.70704171,-97.24638717,
1830,TX,Fort Worth,4827000-48439123300,4827000,48439123300,27.3,32.74847356,-97.33790273,
1831,TX,San Antonio,4865000-48029152000,4865000,48029152000,35.7,29.28327659,-98.53406852,
1832,TX,Abilene,4801000-48441013402,4801000,48441013402,26.8,32.3719092,-99.78333935,
1833,TX,Corpus Christi,4817000-48355001903,4817000,48355001903,40.3,27.73573695,-97.41832711,
1834,TX,Fort Worth,4827000-48439105008,4827000,48439105008,28.6,32.84981676,-97.32474106,
1835,TX,Garland,4829000-48113018501,4829000,48113018501,35.0,32.88922898,-96.67107344,
1836,TX,Brownsville,4810768-48061013401,4810768,48061013401,44.9,25.91670092,-97.48232808,
1837,TX,San Antonio,4865000-48029181731,4865000,48029181731,29.6,29.50264243,-98.6726614,
1838,TX,Killeen,4839148-48027022402,4839148,48027022402,31.6,31.045098,-97.68522323,
1839,TX,Houston,4835000-48201311600,4835000,48201311600,40.5,29.70110868,-95.28617179,
1840,TX,Houston,4835000-48201413201,4835000,48201413201,20.1,29.70101805,-95.42476966,
1841,TX,Garland,4829000-48113018110,4829000,48113018110,25.6,32.88037268,-96.60409255,
1842,TX,Houston,4835000-48201350500,4835000,48201350500,32.1,29.58191865,-95.19546584,
1843,TX,Irving,4837000-48113015305,4837000,48113015305,33.0,32.81008498,-96.98548618,
1844,TX,Dallas,4819000-48113009603,4819000,48113009603,23.6,32.91742326,-96.82784349,
1845,TX,Houston,4835000-48201452802,4835000,48201452802,33.8,29.69628623,-95.60019979,
1846,TX,San Antonio,4865000-48029181403,4865000,48029181403,27.8,29.52577549,-98.5797164,
1847,TX,Garland,4829000-48085032011,4829000,48085032011,21.6,32.98484217,-96.63527018,
1848,TX,Odessa,4853388-48329010114,4853388,48329010114,29.4,31.90936512,-102.2732186,
1849,TX,Dallas,4819000-48113010102,4819000,48113010102,36.8,32.78310752,-96.83469966,
1850,TX,Fort Worth,4827000-48439123500,4827000,48439123500,49.8,32.72533801,-97.31723905,
1852,TX,Lubbock,4845000-48303000700,4845000,48303000700,36.1,33.59079442,-101.8467331,
1853,TX,Corpus Christi,4817000-48355003401,4817000,48355003401,35.9,27.71347543,-97.39437217,
1854,TX,San Antonio,4865000-48029121203,4865000,48029121203,34.6,29.53375728,-98.3911325,
1855,TX,Carrollton,4813024-48121021632,4813024,48121021632,27.6,33.01844651,-96.85642981,
1856,TX,Dallas,4819000-48113008802,4819000,48113008802,47.4,32.71028943,-96.78750661,
1857,TX,Mesquite,4847892-48113017003,4847892,48113017003,35.3,32.69651422,-96.54450626,
1859,TX,Houston,4835000-48201422302,4835000,48201422302,36.5,29.64902687,-95.49713275,
1860,TX,Richardson,4861796-48113019023,4861796,48113019023,24.6,32.9529241,-96.69127577,
1861,TX,Dallas,4819000-48113005300,4819000,48113005300,38.0,32.73412239,-96.86024569,
1863,TX,Waco,4876000-48309002800,4876000,48309002800,27.3,31.56497439,-97.19686886,
1864,TX,San Antonio,4865000-48029181504,4865000,48029181504,27.4,29.50547894,-98.59353147,
1865,TX,Abilene,4801000-48441010400,4801000,48441010400,38.7,32.4743688,-99.74860557,
1866,TX,Dallas,4819000-48113009803,4819000,48113009803,36.1,32.8759701,-96.87519466,
1867,TX,Dallas,4819000-48113020300,4819000,48113020300,46.2,32.77422152,-96.76625394,
1868,TX,Austin,4805000-48453001753,4805000,48453001753,17.6,30.39080234,-97.73887053,
1870,TX,Houston,4835000-48201431301,4835000,48201431301,26.7,29.74387434,-95.49822486,
1871,TX,Austin,4805000-48453002113,4805000,48453002113,29.5,30.31704326,-97.67253193,
1872,TX,Carrollton,4813024-48121021621,4813024,48121021621,23.1,32.99612754,-96.92218242,
1873,TX,Brownsville,4810768-48061012612,4810768,48061012612,33.7,25.9743657,-97.50245399,
1874,TX,San Antonio,4865000-48029181715,4865000,48029181715,31.2,29.49942776,-98.68590527,
1875,TX,Plano,4858016-48085031612,4858016,48085031612,24.9,33.04907184,-96.76109427,
1876,TX,Houston,4835000-48201331602,4835000,48201331602,44.6,29.62926608,-95.32306361,
1877,TX,Denton,4819972-48121020401,4819972,48121020401,27.5,33.25543059,-97.17123858,
1878,TX,San Antonio,4865000-48029140800,4865000,48029140800,37.9,29.37765669,-98.46961952,
1879,TX,Houston,4835000-48201551000,4835000,48201551000,36.1,29.97378728,-95.48897695,
1880,TX,Wichita Falls,4879000-48485011300,4879000,48485011300,38.6,33.90828817,-98.45315264,
1881,TX,El Paso,4824000-48141002600,4824000,48141002600,40.7,31.78102286,-106.4500682,
1882,TX,Dallas,4819000-48113011001,4819000,48113011001,41.6,32.68170546,-96.84865467,
1883,TX,Edinburg,4822660-48215023511,4822660,48215023511,42.0,26.38170677,-98.14123509,
1884,TX,Austin,4805000-48453002410,4805000,48453002410,29.5,30.20576448,-97.78666543,
1885,TX,Fort Worth,4827000-48439123600,4827000,48439123600,42.5,32.73017594,-97.32830563,
1886,TX,Abilene,4801000-48441012200,4801000,48441012200,35.7,32.4105844,-99.73382921,
1887,TX,Corpus Christi,4817000-48355003002,4817000,48355003002,35.7,27.66250002,-97.29522683,
1888,TX,Austin,4805000-48491020311,4805000,48491020311,26.1,30.48527418,-97.79197228,
1889,TX,Pearland,4856348-48039660702,4856348,48039660702,30.0,29.53551639,-95.35622278,
1890,TX,McKinney,4845744-48085030801,4845744,48085030801,29.1,33.17255822,-96.63414547,
1891,TX,San Antonio,4865000-48029121812,4865000,48029121812,28.7,29.59024855,-98.36723045,
1892,TX,Corpus Christi,4817000-48355003500,4817000,48355003500,38.9,27.80304013,-97.52151501,
1893,TX,Round Rock,4863500-48491020804,4863500,48491020804,30.0,30.51583283,-97.60350005,
1894,TX,El Paso,4824000-48141001110,4824000,48141001110,28.9,31.83444454,-106.5175647,
1895,TX,Houston,4835000-48201311800,4835000,48201311800,38.5,29.7059545,-95.3211185,
1896,TX,Frisco,4827684-48121020111,4827684,48121020111,23.9,33.17247946,-96.87265932,
1897,TX,Houston,4835000-48201331100,4835000,48201331100,45.9,29.67495297,-95.36911916,
1898,TX,Dallas,4819000-48113007912,4819000,48113007912,20.3,32.86157885,-96.76746729,
1899,TX,College Station,4815976-48041001604,4815976,48041001604,24.1,30.59580777,-96.31538859,
1900,TX,Austin,4805000-48453001781,4805000,48453001781,20.1,30.43982248,-97.79642398,
